Age,Years Work Experience,Income,ZIP Code,Family Size,Monthly Credit Card Spending,Education Level,Value of Mortgage,Personal Loan,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
51,25,45000,92407,4,100,Undergrad,0,No,34.22394,-117.38839,San Bernardino,CA,California,TRUE,,67866,320.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
28,3,115000,92407,1,1900,Undergrad,200000,No,34.22394,-117.38839,San Bernardino,CA,California,TRUE,,67866,320.9,6071,San Bernardino,"{""06071"": 100}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
47,22,81000,90504,1,2900,Undergrad,138000,No,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
58,34,12000,90504,1,100,Graduate,0,No,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
32,6,85000,90504,1,2700,Graduate,100000,No,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
42,17,90000,90504,1,100,Graduate,0,No,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
58,34,19000,90504,1,1200,Advanced/Professional,0,No,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
49,23,140000,90504,1,1900,Advanced/Professional,0,Yes,33.86693,-118.33135,Torrance,CA,California,TRUE,,32703,2863,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
64,39,129000,94002,1,2500,Undergrad,0,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
34,10,81000,94002,4,3400,Undergrad,0,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
40,16,155000,94002,4,100,Advanced/Professional,0,Yes,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
54,28,53000,94002,1,2200,Advanced/Professional,0,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
59,33,23000,94002,2,200,Advanced/Professional,0,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
33,7,22000,94002,1,400,Graduate,0,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
42,16,28000,94002,4,1500,Advanced/Professional,91000,No,37.51366,-122.29853,Belmont,CA,California,TRUE,,27001,1853.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
43,13,33000,95039,1,750,Advanced/Professional,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
54,28,89000,95039,1,1900,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
39,15,118000,95039,2,1900,Undergrad,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
51,27,42000,95039,4,1100,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
50,26,38000,95039,4,900,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
62,37,55000,95039,3,900,Advanced/Professional,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
54,30,120000,95039,1,7400,Undergrad,119000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
29,4,73000,95039,1,800,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
62,36,69000,95039,2,1700,Advanced/Professional,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
45,15,28000,95039,1,750,Advanced/Professional,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
48,22,150000,95039,1,7300,Undergrad,193000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
39,13,52000,95039,3,500,Advanced/Professional,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
57,32,31000,95039,3,1300,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
58,34,90000,95039,1,3600,Graduate,0,Yes,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
38,13,163000,95039,1,4100,Undergrad,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
46,22,102000,95039,3,4500,Advanced/Professional,0,Yes,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
43,18,60000,95039,2,2200,Advanced/Professional,115000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
54,30,121000,95039,2,1100,Advanced/Professional,0,Yes,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
39,15,31000,95039,1,1400,Advanced/Professional,88000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
25,0,91000,95039,2,1800,Graduate,321000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
60,36,129000,95039,2,6000,Undergrad,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
64,38,143000,95039,2,6400,Advanced/Professional,0,Yes,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
43,18,59000,95039,3,800,Advanced/Professional,91000,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
43,19,129000,95039,1,5000,Undergrad,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
34,10,38000,95039,1,1330,Undergrad,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
29,5,31000,95039,1,1800,Graduate,0,No,36.81515,-121.7779,Moss Landing,CA,California,TRUE,,1209,26.9,6053,Monterey,"{""06053"": 100}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
60,36,63000,94063,4,2200,Undergrad,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
33,9,53000,94063,1,1200,Undergrad,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
47,23,11000,94063,1,900,Advanced/Professional,103000,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
59,35,31000,94063,3,400,Graduate,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
30,5,178000,94063,2,6700,Undergrad,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
42,18,144000,94063,2,6100,Undergrad,158000,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
48,22,40000,94063,3,2200,Graduate,87000,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
51,26,191000,94063,1,8100,Undergrad,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
59,33,10000,94063,4,700,Advanced/Professional,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
40,15,90000,94063,4,1100,Graduate,0,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
44,14,33000,94063,1,750,Advanced/Professional,171000,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
51,27,62000,94063,2,3200,Advanced/Professional,118000,No,37.49367,-122.20823,Redwood City,CA,California,TRUE,,36110,2144.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081,FALSE,FALSE,America/Los_Angeles
40,14,70000,94923,4,1400,Graduate,0,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
65,39,18000,94923,2,400,Undergrad,0,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
39,13,50000,94923,3,500,Advanced/Professional,0,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
59,35,88000,94923,2,1600,Undergrad,0,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
52,26,31000,94923,4,1800,Undergrad,0,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
35,11,68000,94923,2,0,Undergrad,126000,No,38.33588,-123.02647,Bodega Bay,CA,California,TRUE,,1185,23.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097,FALSE,FALSE,America/Los_Angeles
29,3,45000,95023,4,200,Undergrad,158000,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
25,1,113000,95023,2,200,Undergrad,0,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
32,8,43000,95023,1,2100,Advanced/Professional,0,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
29,3,84000,95023,1,2900,Advanced/Professional,0,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
46,21,9000,95023,2,700,Advanced/Professional,0,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
50,25,79000,95023,1,2900,Undergrad,307000,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
62,38,124000,95023,1,3800,Undergrad,405000,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
49,23,60000,95023,3,700,Graduate,142000,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
55,25,58000,95023,4,2000,Advanced/Professional,219000,No,36.92113,-121.36117,Hollister,CA,California,TRUE,,54197,53,6069,San Benito,"{""06069"": 63.42, ""06085"": 36.58}",San Benito|Santa Clara,06069|06085,FALSE,FALSE,America/Los_Angeles
30,5,22000,90058,4,500,Advanced/Professional,109000,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
48,24,12000,90058,3,400,Undergrad,0,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
58,34,128000,90058,1,7400,Undergrad,0,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
49,25,22000,90058,4,200,Undergrad,83000,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
35,10,23000,90058,4,1100,Advanced/Professional,0,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
48,23,19000,90058,1,100,Undergrad,0,No,34.00264,-118.21452,Los Angeles,CA,California,TRUE,,3003,200.4,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
29,2,30000,92126,4,1000,Advanced/Professional,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
39,14,165000,92126,2,3300,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
29,3,31000,92126,4,300,Graduate,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
65,41,121000,92126,2,2100,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
57,32,23000,92126,2,200,Advanced/Professional,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
60,35,44000,92126,4,2100,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
30,4,142000,92126,3,4200,Undergrad,359000,Yes,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
49,23,83000,92126,1,300,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
39,15,89000,92126,2,1900,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
32,7,100000,92126,3,600,Graduate,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
58,34,31000,92126,4,400,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
60,35,29000,92126,3,1300,Graduate,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
60,34,110000,92126,2,2000,Undergrad,0,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
33,8,53000,92126,3,2300,Undergrad,76000,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
52,28,52000,92126,4,100,Advanced/Professional,121000,No,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
29,4,184000,92126,4,2200,Advanced/Professional,612000,Yes,32.912,-117.14344,San Diego,CA,California,TRUE,,83257,2774.4,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
57,31,65000,94118,4,2600,Advanced/Professional,0,No,37.7801,-122.46185,San Francisco,CA,California,TRUE,,41241,7940.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075,FALSE,FALSE,America/Los_Angeles
47,22,30000,94118,4,400,Graduate,115000,No,37.7801,-122.46185,San Francisco,CA,California,TRUE,,41241,7940.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075,FALSE,FALSE,America/Los_Angeles
56,31,52000,94118,3,2000,Graduate,0,No,37.7801,-122.46185,San Francisco,CA,California,TRUE,,41241,7940.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075,FALSE,FALSE,America/Los_Angeles
43,19,63000,94118,3,2100,Advanced/Professional,0,No,37.7801,-122.46185,San Francisco,CA,California,TRUE,,41241,7940.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075,FALSE,FALSE,America/Los_Angeles
61,36,40000,90029,3,500,Graduate,0,No,34.08983,-118.29467,Los Angeles,CA,California,TRUE,,36126,10136,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
45,21,183000,90029,2,1400,Undergrad,0,No,34.08983,-118.29467,Los Angeles,CA,California,TRUE,,36126,10136,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
45,21,71000,90029,4,1900,Undergrad,0,No,34.08983,-118.29467,Los Angeles,CA,California,TRUE,,36126,10136,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
55,29,79000,90029,4,4900,Undergrad,0,No,34.08983,-118.29467,Los Angeles,CA,California,TRUE,,36126,10136,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
32,6,93000,90029,3,1600,Undergrad,79000,No,34.08983,-118.29467,Los Angeles,CA,California,TRUE,,36126,10136,6037,Los Angeles,"{""06037"": 100}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
44,19,69000,92806,3,500,Advanced/Professional,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
57,32,15000,92806,2,200,Advanced/Professional,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
29,3,121000,92806,2,1300,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
57,31,53000,92806,1,800,Graduate,120000,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
42,17,155000,92806,1,7000,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
32,6,32000,92806,2,300,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
50,25,81000,92806,1,1200,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
25,1,20000,92806,4,1000,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
38,12,60000,92806,2,1800,Undergrad,0,No,33.83884,-117.87054,Anaheim,CA,California,TRUE,,40216,2021,6059,Orange,"{""06059"": 100}",Orange,6059,FALSE,FALSE,America/Los_Angeles
51,25,45000,94806,3,600,Graduate,131000,No,37.97811,-122.33618,San Pablo,CA,California,TRUE,,63603,3127.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013,FALSE,FALSE,America/Los_Angeles
43,17,72000,94806,1,2800,Undergrad,271000,No,37.97811,-122.33618,San Pablo,CA,California,TRUE,,63603,3127.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013,FALSE,FALSE,America/Los_Angeles
54,30,39000,94806,4,100,Advanced/Professional,0,No,37.97811,-122.33618,San Pablo,CA,California,TRUE,,63603,3127.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013,FALSE,FALSE,America/Los_Angeles
37,12,62000,92110,3,700,Graduate,0,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
39,13,89000,92110,4,1400,Graduate,0,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
40,16,32000,92110,1,1400,Advanced/Professional,158000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
45,20,194000,92110,2,8800,Undergrad,428000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
57,33,134000,92110,4,900,Undergrad,198000,Yes,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
58,32,85000,92110,2,2000,Undergrad,161000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
34,9,133000,92110,1,3800,Undergrad,0,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
60,35,20000,92110,1,1300,Undergrad,0,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
47,23,12000,92110,4,200,Undergrad,102000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
58,34,150000,92110,1,7400,Undergrad,481000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
33,9,73000,92110,4,3400,Undergrad,140000,No,32.76533,-117.19965,San Diego,CA,California,TRUE,,30047,2317.1,6073,San Diego,"{""06073"": 100}",San Diego,6073,FALSE,FALSE,America/Los_Angeles
35,9,55000,94536,1,2000,Undergrad,0,No,37.57072,-121.98555,Fremont,CA,California,TRUE,,74544,2044.6,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
59,35,40000,94536,4,400,Undergrad,0,No,37.57072,-121.98555,Fremont,CA,California,TRUE,,74544,2044.6,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
25,0,44000,94536,4,600,Graduate,0,No,37.57072,-121.98555,Fremont,CA,California,TRUE,,74544,2044.6,6001,Alameda,"{""06001"": 100}",Alameda,6001,FALSE,FALSE,America/Los_Angeles
